id_site,id_student,code_module,code_presentation,date,sum_click
135,149,CCC,2013J,0,6
134,149,CCC,2013J,0,58
146,149,CCC,2013J,0,2
136,149,CCC,2013J,65,14
121,149,CCC,2013J,65,24
130,149,CCC,2013J,65,3
144,149,CCC,2013J,71,33
147,149,CCC,2013J,71,60
133,149,CCC,2013J,71,1
121,149,CCC,2013J,71,1
127,149,CCC,2013J,71,3
141,149,CCC,2013J,4,5
144,149,CCC,2013J,4,3
127,149,CCC,2013J,4,13
123,149,CCC,2013J,4,10
133,149,CCC,2013J,113,43
122,149,CCC,2013J,51,22
137,149,CCC,2013J,51,31
128,149,CCC,2013J,8,10
139,149,CCC,2013J,8,1
150,149,CCC,2013J,8,6
137,149,CCC,2013J,8,15
144,149,CCC,2013J,8,11
138,149,CCC,2013J,31,13
135,149,CCC,2013J,31,1
127,149,CCC,2013J,31,7
126,149,CCC,2013J,31,12
129,149,CCC,2013J,68,15
136,149,CCC,2013J,68,3
149,149,CCC,2013J,68,41
125,149,CCC,2013J,68,28
131,150,CCC,2013J,29,3
140,150,CCC,2013J,29,1
141,150,CCC,2013J,29,13
148,150,CCC,2013J,15,23
136,150,CCC,2013J,15,5
147,150,CCC,2013J,18,5
131,150,CCC,2013J,18,9
134,150,CCC,2013J,18,3
141,150,CCC,2013J,18,5
147,150,CCC,2013J,65,6
136,150,CCC,2013J,9,7
123,150,CCC,2013J,9,2
142,150,CCC,2013J,9,14
124,150,CCC,2013J,43,6
135,150,CCC,2013J,43,2
129,150,CCC,2013J,43,4
140,150,CCC,2013J,43,3
126,150,CCC,2013J,43,9
123,150,CCC,2013J,54,1
144,150,CCC,2013J,54,1
143,150,CCC,2013J,54,1
127,150,CCC,2013J,54,5
137,150,CCC,2013J,54,1
144,150,CCC,2013J,12,1
139,150,CCC,2013J,12,2
135,150,CCC,2013J,12,4
122,150,CCC,2013J,12,1
147,150,CCC,2013J,36,9
140,150,CCC,2013J,73,4
138,150,CCC,2013J,73,1
134,150,CCC,2013J,73,1
146,150,CCC,2013J,73,6
135,150,CCC,2013J,73,6
147,150,CCC,2013J,42,4
133,150,CCC,2013J,42,10
127,150,CCC,2013J,42,7
148,150,CCC,2013J,49,6
141,150,CCC,2013J,49,5
130,150,CCC,2013J,49,1
128,150,CCC,2013J,49,2
137,150,CCC,2013J,69,4
136,150,CCC,2013J,69,4
126,150,CCC,2013J,69,11
132,150,CCC,2013J,69,9
128,150,CCC,2013J,69,1
147,150,CCC,2013J,61,1
134,150,CCC,2013J,61,2
146,150,CCC,2013J,61,8
150,150,CCC,2013J,61,20
133,150,CCC,2013J,10,1
148,150,CCC,2013J,10,11
125,150,CCC,2013J,67,12
122,150,CCC,2013J,67,1
123,150,CCC,2013J,67,6
132,150,CCC,2013J,66,1
129,150,CCC,2013J,66,8
124,150,CCC,2013J,66,25
138,150,CCC,2013J,66,9
146,151,CCC,2013J,19,7
140,151,CCC,2013J,19,5
150,151,CCC,2013J,73,1
133,151,CCC,2013J,73,2
148,151,CCC,2013J,73,1
139,151,CCC,2013J,89,2
150,151,CCC,2013J,89,8
132,151,CCC,2013J,89,1
133,151,CCC,2013J,88,3
148,151,CCC,2013J,88,1
124,151,CCC,2013J,88,5
138,151,CCC,2013J,85,10
127,151,CCC,2013J,87,1
147,151,CCC,2013J,87,1
140,151,CCC,2013J,87,1
149,151,CCC,2013J,13,4
134,151,CCC,2013J,13,4
130,151,CCC,2013J,59,8
142,151,CCC,2013J,59,10
150,151,CCC,2013J,59,9
127,151,CCC,2013J,80,4
150,151,CCC,2013J,80,2
126,151,CCC,2013J,80,1
124,151,CCC,2013J,80,8
148,151,CCC,2013J,80,7
122,151,CCC,2013J,12,2
133,151,CCC,2013J,12,1
128,151,CCC,2013J,12,1
133,151,CCC,2013J,72,7
138,151,CCC,2013J,72,2
146,151,CCC,2013J,72,3
149,151,CCC,2013J,72,18
150,151,CCC,2013J,3,10
129,151,CCC,2013J,3,3
123,151,CCC,2013J,33,5
142,151,CCC,2013J,33,1
130,151,CCC,2013J,33,2
145,151,CCC,2013J,33,1
147,151,CCC,2013J,33,4
149,152,CCC,2013J,162,5
147,152,CCC,2013J,162,22
122,152,CCC,2013J,162,1
130,152,CCC,2013J,162,24
127,152,CCC,2013J,110,31
143,152,CCC,2013J,110,8
132,152,CCC,2013J,110,1
139,152,CCC,2013J,167,75
149,152,CCC,2013J,167,1
147,152,CCC,2013J,51,1
131,152,CCC,2013J,207,20
148,152,CCC,2013J,207,1
140,152,CCC,2013J,207,4
137,152,CCC,2013J,237,11
135,152,CCC,2013J,237,9
143,152,CCC,2013J,96,29
138,152,CCC,2013J,96,11
131,152,CCC,2013J,96,14
121,152,CCC,2013J,96,2
128,152,CCC,2013J,96,74
126,152,CCC,2013J,223,26
131,152,CCC,2013J,223,2
122,152,CCC,2013J,68,7
139,152,CCC,2013J,68,37
149,152,CCC,2013J,68,11
145,152,CCC,2013J,103,9
143,152,CCC,2013J,103,1
124,152,CCC,2013J,103,4
121,152,CCC,2013J,103,2
148,152,CCC,2013J,103,14
136,152,CCC,2013J,197,16
132,152,CCC,2013J,197,11
146,152,CCC,2013J,197,26
138,152,CCC,2013J,197,38
135,152,CCC,2013J,95,13
125,152,CCC,2013J,95,17
146,152,CCC,2013J,187,6
135,152,CCC,2013J,187,24
128,152,CCC,2013J,187,1
144,152,CCC,2013J,187,39
133,152,CCC,2013J,205,24
138,152,CCC,2013J,173,21
129,152,CCC,2013J,35,28
147,152,CCC,2013J,219,1
141,152,CCC,2013J,53,7
134,152,CCC,2013J,118,17
135,152,CCC,2013J,118,6
121,152,CCC,2013J,72,4
148,152,CCC,2013J,100,4
141,152,CCC,2013J,100,1
132,152,CCC,2013J,100,11
122,152,CCC,2013J,220,19
142,152,CCC,2013J,24,21
125,152,CCC,2013J,24,2
141,152,CCC,2013J,24,23
121,152,CCC,2013J,117,5
123,152,CCC,2013J,117,9
139,152,CCC,2013J,117,14
134,152,CCC,2013J,30,9
141,152,CCC,2013J,177,82
140,152,CCC,2013J,126,3
123,152,CCC,2013J,126,36
140,152,CCC,2013J,204,9
143,152,CCC,2013J,204,14
132,152,CCC,2013J,185,11
125,152,CCC,2013J,185,12
136,152,CCC,2013J,185,10
139,152,CCC,2013J,185,1
133,152,CCC,2013J,185,1
141,152,CCC,2013J,67,2
123,152,CCC,2013J,67,53
149,152,CCC,2013J,67,14
136,152,CCC,2013J,129,14
142,152,CCC,2013J,129,3
135,152,CCC,2013J,129,16
148,152,CCC,2013J,129,13
122,152,CCC,2013J,194,18
148,152,CCC,2013J,194,23
132,152,CCC,2013J,194,4
149,152,CCC,2013J,194,4
126,152,CCC,2013J,211,3
139,152,CCC,2013J,211,12
128,152,CCC,2013J,211,8
123,152,CCC,2013J,211,31
143,152,CCC,2013J,211,3
127,152,CCC,2013J,11,1
126,152,CCC,2013J,11,3
150,152,CCC,2013J,11,6
122,152,CCC,2013J,232,1
144,152,CCC,2013J,106,4
135,152,CCC,2013J,106,16
124,152,CCC,2013J,106,7
136,152,CCC,2013J,160,14
139,152,CCC,2013J,160,24
148,152,CCC,2013J,160,23
149,152,CCC,2013J,160,10
135,152,CCC,2013J,17,2
141,152,CCC,2013J,17,2
123,152,CCC,2013J,17,10
138,152,CCC,2013J,17,30
134,152,CCC,2013J,233,1
146,152,CCC,2013J,233,8
131,152,CCC,2013J,233,4
150,152,CCC,2013J,233,2
144,152,CCC,2013J,151,20
143,152,CCC,2013J,151,19
137,152,CCC,2013J,151,1
132,152,CCC,2013J,151,1
130,152,CCC,2013J,142,25
125,152,CCC,2013J,142,27
131,152,CCC,2013J,216,19
132,152,CCC,2013J,216,31
135,152,CCC,2013J,216,8
121,152,CCC,2013J,175,2
136,152,CCC,2013J,200,25
122,152,CCC,2013J,200,33
142,152,CCC,2013J,5,65
145,152,CCC,2013J,5,4
123,152,CCC,2013J,5,1
141,152,CCC,2013J,181,1
144,152,CCC,2013J,181,20
127,152,CCC,2013J,181,5
129,152,CCC,2013J,181,1
136,152,CCC,2013J,181,22
133,152,CCC,2013J,107,12
129,152,CCC,2013J,107,1
146,152,CCC,2013J,107,1
137,152,CCC,2013J,0,20
124,152,CCC,2013J,0,16
132,152,CCC,2013J,0,12
132,152,CCC,2013J,25,47
144,152,CCC,2013J,25,10
121,152,CCC,2013J,25,16
125,152,CCC,2013J,39,11
150,152,CCC,2013J,39,10
124,152,CCC,2013J,39,20
128,152,CCC,2013J,39,1
138,153,CCC,2013J,126,10
126,153,CCC,2013J,126,1
136,153,CCC,2013J,133,5
145,153,CCC,2013J,216,31
142,153,CCC,2013J,150,44
138,153,CCC,2013J,150,2
137,153,CCC,2013J,150,11
128,153,CCC,2013J,150,8
125,153,CCC,2013J,150,5
130,153,CCC,2013J,178,25
141,153,CCC,2013J,178,1
149,153,CCC,2013J,178,12
144,153,CCC,2013J,178,7
141,153,CCC,2013J,50,1
144,153,CCC,2013J,50,3
138,153,CCC,2013J,122,4
145,153,CCC,2013J,122,1
124,153,CCC,2013J,123,11
123,153,CCC,2013J,123,21
131,153,CCC,2013J,123,5
136,153,CCC,2013J,177,7
141,153,CCC,2013J,177,1
134,153,CCC,2013J,190,5
131,153,CCC,2013J,190,11
136,153,CCC,2013J,192,1
150,153,CCC,2013J,192,1
143,153,CCC,2013J,192,9
127,153,CCC,2013J,192,15
141,153,CCC,2013J,63,20
142,153,CCC,2013J,63,1
149,153,CCC,2013J,80,7
140,153,CCC,2013J,80,7
131,153,CCC,2013J,80,7
147,153,CCC,2013J,80,2
138,153,CCC,2013J,80,8
142,153,CCC,2013J,218,11
148,153,CCC,2013J,197,6
149,153,CCC,2013J,197,1
122,153,CCC,2013J,17,4
127,153,CCC,2013J,17,10
132,153,CCC,2013J,17,4
143,153,CCC,2013J,17,5
148,153,CCC,2013J,17,3
137,153,CCC,2013J,132,1
128,153,CCC,2013J,132,13
149,153,CCC,2013J,132,5
147,153,CCC,2013J,132,17
147,153,CCC,2013J,151,7
134,153,CCC,2013J,151,3
138,153,CCC,2013J,151,1
142,153,CCC,2013J,151,4
125,153,CCC,2013J,151,36
133,153,CCC,2013J,37,5
126,153,CCC,2013J,37,8
122,153,CCC,2013J,37,2
122,154,CCC,2013J,68,10
141,154,CCC,2013J,68,5
125,154,CCC,2013J,60,1
144,154,CCC,2013J,60,2
150,154,CCC,2013J,60,10
147,154,CCC,2013J,59,5
135,154,CCC,2013J,59,1
140,154,CCC,2013J,59,1
138,154,CCC,2013J,39,2
135,154,CCC,2013J,39,2
134,154,CCC,2013J,39,1
128,154,CCC,2013J,105,5
144,154,CCC,2013J,105,2
134,154,CCC,2013J,105,5
133,154,CCC,2013J,105,1
133,154,CCC,2013J,40,1
123,154,CCC,2013J,40,4
141,154,CCC,2013J,40,1
150,154,CCC,2013J,40,1
137,154,CCC,2013J,40,4
122,155,CCC,2013J,162,9
132,155,CCC,2013J,58,9
148,155,CCC,2013J,58,3
143,155,CCC,2013J,39,1
139,155,CCC,2013J,39,5
140,155,CCC,2013J,39,1
124,155,CCC,2013J,103,1
143,155,CCC,2013J,103,3
144,155,CCC,2013J,158,2
128,155,CCC,2013J,165,1
131,155,CCC,2013J,203,25
145,155,CCC,2013J,203,11
140,155,CCC,2013J,203,11
129,155,CCC,2013J,203,6
138,155,CCC,2013J,24,21
123,155,CCC,2013J,24,2
135,155,CCC,2013J,24,1
136,155,CCC,2013J,166,1
128,155,CCC,2013J,166,9
122,155,CCC,2013J,166,6
141,155,CCC,2013J,131,2
131,155,CCC,2013J,131,3
129,155,CCC,2013J,131,1
144,155,CCC,2013J,131,8
149,155,CCC,2013J,60,7
147,155,CCC,2013J,54,2
122,155,CCC,2013J,54,1
145,155,CCC,2013J,139,10
138,155,CCC,2013J,139,4
126,155,CCC,2013J,139,1
143,155,CCC,2013J,202,7
140,155,CCC,2013J,228,2
147,155,CCC,2013J,228,51
136,155,CCC,2013J,228,3
150,155,CCC,2013J,228,7
144,155,CCC,2013J,228,22
146,155,CCC,2013J,10,2
126,155,CCC,2013J,10,11
136,155,CCC,2013J,10,7
137,155,CCC,2013J,10,12
131,155,CCC,2013J,113,14
141,155,CCC,2013J,113,1
134,155,CCC,2013J,113,27
138,155,CCC,2013J,113,2
129,155,CCC,2013J,113,4
146,155,CCC,2013J,91,7
128,155,CCC,2013J,91,9
132,155,CCC,2013J,91,3
130,155,CCC,2013J,91,14
123,155,CCC,2013J,91,6
135,155,CCC,2013J,45,16
132,155,CCC,2013J,45,1
126,155,CCC,2013J,45,2
121,155,CCC,2013J,45,17
148,155,CCC,2013J,143,2
125,155,CCC,2013J,143,5
132,155,CCC,2013J,143,1
136,155,CCC,2013J,179,2
133,155,CCC,2013J,179,1
130,155,CCC,2013J,179,9
129,155,CCC,2013J,179,5
135,155,CCC,2013J,156,11
132,155,CCC,2013J,156,7
121,155,CCC,2013J,156,1
140,155,CCC,2013J,37,4
140,155,CCC,2013J,92,13
139,155,CCC,2013J,92,3
145,155,CCC,2013J,92,8
123,155,CCC,2013J,53,20
133,155,CCC,2013J,53,8
127,155,CCC,2013J,53,16
121,155,CCC,2013J,44,1
133,155,CCC,2013J,44,7
130,155,CCC,2013J,44,14
124,155,CCC,2013J,44,12
148,155,CCC,2013J,44,4
149,155,CCC,2013J,124,14
137,155,CCC,2013J,124,5
129,155,CCC,2013J,170,11
148,155,CCC,2013J,170,5
127,155,CCC,2013J,170,1
125,155,CCC,2013J,170,1
123,155,CCC,2013J,129,2
140,155,CCC,2013J,129,8
145,155,CCC,2013J,129,8
125,155,CCC,2013J,38,25
136,155,CCC,2013J,38,4
127,155,CCC,2013J,38,1
148,155,CCC,2013J,38,8
139,155,CCC,2013J,17,1
131,155,CCC,2013J,17,10
137,155,CCC,2013J,35,1
139,155,CCC,2013J,35,8
147,155,CCC,2013J,11,14
139,155,CCC,2013J,212,4
149,155,CCC,2013J,212,1
140,155,CCC,2013J,212,9
144,155,CCC,2013J,176,17
130,155,CCC,2013J,176,9
124,155,CCC,2013J,176,3
132,155,CCC,2013J,176,4
142,155,CCC,2013J,168,12
150,155,CCC,2013J,168,2
130,155,CCC,2013J,168,1
124,155,CCC,2013J,168,2
148,155,CCC,2013J,168,7
139,155,CCC,2013J,213,10
126,155,CCC,2013J,213,4
141,155,CCC,2013J,213,10
129,155,CCC,2013J,64,6
137,155,CCC,2013J,181,21
135,155,CCC,2013J,181,18
150,155,CCC,2013J,181,1
126,155,CCC,2013J,181,6
144,155,CCC,2013J,80,7
130,155,CCC,2013J,80,9
135,155,CCC,2013J,80,9
122,155,CCC,2013J,80,14
132,155,CCC,2013J,148,1
123,155,CCC,2013J,148,10
145,155,CCC,2013J,148,1
137,155,CCC,2013J,88,14
144,155,CCC,2013J,88,20
146,155,CCC,2013J,88,9
130,155,CCC,2013J,13,8
128,155,CCC,2013J,55,15
148,155,CCC,2013J,55,1
132,155,CCC,2013J,51,26
127,155,CCC,2013J,51,2
137,155,CCC,2013J,51,8
123,155,CCC,2013J,51,17
145,155,CCC,2013J,51,6
141,155,CCC,2013J,74,21
128,155,CCC,2013J,74,1
127,155,CCC,2013J,19,4
139,155,CCC,2013J,19,4
135,155,CCC,2013J,19,8
131,155,CCC,2013J,19,1
150,155,CCC,2013J,19,1
128,155,CCC,2013J,226,12
135,155,CCC,2013J,226,10
129,155,CCC,2013J,226,2
125,155,CCC,2013J,226,1
124,155,CCC,2013J,191,2
143,155,CCC,2013J,191,22
123,155,CCC,2013J,191,9
131,155,CCC,2013J,191,20
128,155,CCC,2013J,48,6
132,155,CCC,2013J,48,1
149,155,CCC,2013J,68,33
121,155,CCC,2013J,180,8
136,155,CCC,2013J,180,6
129,155,CCC,2013J,206,10
142,155,CCC,2013J,206,15
147,155,CCC,2013J,206,15
126,155,CCC,2013J,206,5
131,155,CCC,2013J,223,4
146,155,CCC,2013J,223,5
140,155,CCC,2013J,62,1
143,155,CCC,2013J,62,25
123,155,CCC,2013J,62,1
127,155,CCC,2013J,62,9
145,155,CCC,2013J,22,4
134,155,CCC,2013J,22,3
123,155,CCC,2013J,22,2
147,155,CCC,2013J,22,1
146,155,CCC,2013J,123,3
149,155,CCC,2013J,123,2
139,155,CCC,2013J,123,17
133,155,CCC,2013J,123,1
138,155,CCC,2013J,123,9
126,155,CCC,2013J,96,5
130,155,CCC,2013J,96,1
143,155,CCC,2013J,96,1
147,155,CCC,2013J,220,7
148,155,CCC,2013J,220,22
150,155,CCC,2013J,83,17
141,155,CCC,2013J,83,1
147,155,CCC,2013J,83,7
145,155,CCC,2013J,164,13
128,155,CCC,2013J,23,3
126,155,CCC,2013J,132,1
131,155,CCC,2013J,132,9
135,155,CCC,2013J,132,11
133,155,CCC,2013J,132,8
130,155,CCC,2013J,132,1
131,155,CCC,2013J,215,1
132,155,CCC,2013J,215,1
145,155,CCC,2013J,215,14
147,155,CCC,2013J,215,2
130,155,CCC,2013J,227,1
145,155,CCC,2013J,227,6
134,155,CCC,2013J,227,8
128,155,CCC,2013J,227,3
150,155,CCC,2013J,211,3
122,155,CCC,2013J,211,4
126,155,CCC,2013J,211,13
127,155,CCC,2013J,211,1
130,155,CCC,2013J,94,15
141,155,CCC,2013J,94,11
129,155,CCC,2013J,94,5
134,155,CCC,2013J,94,6
146,155,CCC,2013J,94,2
148,155,CCC,2013J,105,3
142,155,CCC,2013J,105,7
122,155,CCC,2013J,105,4
146,155,CCC,2013J,105,13
150,155,CCC,2013J,154,4
148,155,CCC,2013J,154,9
134,155,CCC,2013J,154,1
139,155,CCC,2013J,117,3
135,155,CCC,2013J,47,1
139,155,CCC,2013J,126,10
132,156,CCC,2013J,14,11
144,156,CCC,2013J,14,1
147,156,CCC,2013J,14,1
142,156,CCC,2013J,14,7
124,156,CCC,2013J,0,1
129,156,CCC,2013J,0,3
140,156,CCC,2013J,0,12
137,156,CCC,2013J,0,4
131,156,CCC,2013J,39,3
140,156,CCC,2013J,39,1
145,156,CCC,2013J,39,7
145,156,CCC,2013J,56,3
138,156,CCC,2013J,56,3
144,156,CCC,2013J,38,4
143,156,CCC,2013J,38,1
133,156,CCC,2013J,62,1
137,156,CCC,2013J,62,10
141,156,CCC,2013J,10,3
150,156,CCC,2013J,10,1
135,156,CCC,2013J,7,3
133,156,CCC,2013J,7,3
126,156,CCC,2013J,7,3
147,156,CCC,2013J,7,2
138,156,CCC,2013J,34,8
143,156,CCC,2013J,34,1
145,156,CCC,2013J,32,4
143,156,CCC,2013J,29,6
133,156,CCC,2013J,29,11
136,156,CCC,2013J,29,3
131,156,CCC,2013J,29,1
147,156,CCC,2013J,42,11
124,156,CCC,2013J,42,9
139,156,CCC,2013J,42,4
121,156,CCC,2013J,42,6
128,156,CCC,2013J,42,7
144,156,CCC,2013J,66,1
127,156,CCC,2013J,66,14
135,156,CCC,2013J,66,1
137,156,CCC,2013J,37,1
132,156,CCC,2013J,37,2
147,156,CCC,2013J,53,1
143,156,CCC,2013J,63,1
146,156,CCC,2013J,63,2
125,156,CCC,2013J,63,7
150,156,CCC,2013J,63,1
141,156,CCC,2013J,63,16
134,156,CCC,2013J,28,5
131,156,CCC,2013J,28,6
129,156,CCC,2013J,28,2
128,157,CCC,2013J,186,1
133,157,CCC,2013J,186,3
131,157,CCC,2013J,122,5
127,157,CCC,2013J,142,50
140,157,CCC,2013J,142,37
128,157,CCC,2013J,7,6
139,157,CCC,2013J,7,12
132,157,CCC,2013J,7,74
125,157,CCC,2013J,7,16
147,157,CCC,2013J,7,6
130,157,CCC,2013J,196,1
134,157,CCC,2013J,196,1
136,157,CCC,2013J,196,56
123,157,CCC,2013J,196,11
142,157,CCC,2013J,157,7
150,157,CCC,2013J,41,15
132,157,CCC,2013J,41,6
124,157,CCC,2013J,214,10
129,157,CCC,2013J,214,21
127,157,CCC,2013J,214,5
122,157,CCC,2013J,214,1
129,157,CCC,2013J,131,1
124,157,CCC,2013J,131,1
145,157,CCC,2013J,131,3
131,157,CCC,2013J,131,2
149,157,CCC,2013J,182,20
133,157,CCC,2013J,182,12
127,157,CCC,2013J,58,2
122,157,CCC,2013J,154,16
135,157,CCC,2013J,154,18
137,157,CCC,2013J,154,9
147,157,CCC,2013J,154,13
132,157,CCC,2013J,152,10
148,157,CCC,2013J,127,7
131,157,CCC,2013J,127,23
128,157,CCC,2013J,127,29
125,157,CCC,2013J,127,52
130,157,CCC,2013J,153,4
148,157,CCC,2013J,153,1
133,157,CCC,2013J,153,7
135,157,CCC,2013J,153,1
121,157,CCC,2013J,187,18
133,157,CCC,2013J,187,10
135,157,CCC,2013J,187,6
144,157,CCC,2013J,6,7
128,157,CCC,2013J,218,27
125,157,CCC,2013J,33,27
123,157,CCC,2013J,33,5
131,157,CCC,2013J,33,6
134,157,CCC,2013J,226,15
140,157,CCC,2013J,226,38
149,157,CCC,2013J,226,10
148,157,CCC,2013J,99,5
143,157,CCC,2013J,178,17
132,157,CCC,2013J,178,3
124,157,CCC,2013J,178,4
127,157,CCC,2013J,178,4
138,157,CCC,2013J,178,7
146,157,CCC,2013J,81,22
138,157,CCC,2013J,81,20
144,157,CCC,2013J,81,10
130,157,CCC,2013J,81,1
134,157,CCC,2013J,81,3
123,157,CCC,2013J,230,11
135,157,CCC,2013J,184,7
150,157,CCC,2013J,184,15
134,157,CCC,2013J,184,3
139,157,CCC,2013J,184,35
148,157,CCC,2013J,209,9
149,157,CCC,2013J,209,13
135,157,CCC,2013J,27,3
125,157,CCC,2013J,27,1
132,157,CCC,2013J,27,2
150,157,CCC,2013J,27,21
147,157,CCC,2013J,179,1
140,157,CCC,2013J,179,3
142,157,CCC,2013J,70,3
143,157,CCC,2013J,70,5
135,157,CCC,2013J,70,1
131,157,CCC,2013J,70,18
126,157,CCC,2013J,70,7
137,157,CCC,2013J,24,7
127,157,CCC,2013J,24,21
123,157,CCC,2013J,64,20
139,157,CCC,2013J,64,4
143,157,CCC,2013J,64,9
146,157,CCC,2013J,64,6
128,157,CCC,2013J,101,2
134,157,CCC,2013J,101,2
131,157,CCC,2013J,132,24
142,157,CCC,2013J,143,51
144,157,CCC,2013J,143,4
136,157,CCC,2013J,143,9
150,157,CCC,2013J,223,1
149,157,CCC,2013J,165,5
139,157,CCC,2013J,165,19
137,157,CCC,2013J,165,8
150,157,CCC,2013J,31,34
140,157,CCC,2013J,31,47
128,157,CCC,2013J,8,10
150,157,CCC,2013J,8,22
149,157,CCC,2013J,8,3
130,157,CCC,2013J,8,14
121,157,CCC,2013J,8,9
146,158,CCC,2013J,14,27
135,158,CCC,2013J,14,6
125,158,CCC,2013J,35,1
132,158,CCC,2013J,35,3
134,158,CCC,2013J,35,37
146,158,CCC,2013J,35,15
130,158,CCC,2013J,220,1
122,158,CCC,2013J,44,9
140,158,CCC,2013J,44,2
147,158,CCC,2013J,44,10
137,158,CCC,2013J,153,1
143,158,CCC,2013J,41,34
130,158,CCC,2013J,41,13
123,158,CCC,2013J,41,18
137,158,CCC,2013J,41,8
123,158,CCC,2013J,7,8
137,158,CCC,2013J,7,14
143,158,CCC,2013J,7,2
140,158,CCC,2013J,7,52
138,158,CCC,2013J,45,2
146,158,CCC,2013J,45,20
137,158,CCC,2013J,45,2
141,158,CCC,2013J,45,36
147,158,CCC,2013J,45,14
122,158,CCC,2013J,57,2
136,158,CCC,2013J,57,8
126,158,CCC,2013J,97,15
122,158,CCC,2013J,97,29
121,158,CCC,2013J,97,4
128,158,CCC,2013J,97,17
147,158,CCC,2013J,130,22
130,158,CCC,2013J,130,25
135,158,CCC,2013J,130,49
126,158,CCC,2013J,81,1
130,158,CCC,2013J,81,17
135,158,CCC,2013J,81,7
123,158,CCC,2013J,81,3
124,158,CCC,2013J,121,4
138,158,CCC,2013J,121,43
144,158,CCC,2013J,121,5
145,158,CCC,2013J,121,9
126,158,CCC,2013J,121,13
128,158,CCC,2013J,18,1
146,158,CCC,2013J,18,36
123,158,CCC,2013J,18,35
150,158,CCC,2013J,18,10
122,158,CCC,2013J,18,20
136,158,CCC,2013J,8,52
128,158,CCC,2013J,8,2
146,158,CCC,2013J,8,12
142,158,CCC,2013J,8,1
146,158,CCC,2013J,80,20
128,158,CCC,2013J,80,19
148,158,CCC,2013J,80,9
146,158,CCC,2013J,182,45
130,158,CCC,2013J,182,1
138,158,CCC,2013J,182,19
147,158,CCC,2013J,182,4
133,158,CCC,2013J,182,60
121,158,CCC,2013J,16,11
142,158,CCC,2013J,16,16
129,158,CCC,2013J,16,3
140,158,CCC,2013J,16,13
145,158,CCC,2013J,239,17
142,158,CCC,2013J,193,6
133,158,CCC,2013J,193,11
126,158,CCC,2013J,193,7
133,158,CCC,2013J,156,7
121,158,CCC,2013J,216,15
131,158,CCC,2013J,216,3
148,158,CCC,2013J,110,8
131,158,CCC,2013J,110,9
127,158,CCC,2013J,110,45
144,158,CCC,2013J,212,29
142,158,CCC,2013J,212,6
130,158,CCC,2013J,212,2
141,158,CCC,2013J,212,3
121,158,CCC,2013J,172,8
141,158,CCC,2013J,211,15
139,158,CCC,2013J,22,10
136,158,CCC,2013J,22,14
139,158,CCC,2013J,222,31
136,158,CCC,2013J,222,7
134,158,CCC,2013J,222,3
143,158,CCC,2013J,178,1
139,158,CCC,2013J,178,20
137,158,CCC,2013J,178,7
142,158,CCC,2013J,25,63
137,158,CCC,2013J,25,13
135,158,CCC,2013J,25,2
123,158,CCC,2013J,25,19
126,158,CCC,2013J,102,11
149,158,CCC,2013J,102,5
145,158,CCC,2013J,102,14
123,158,CCC,2013J,102,21
122,158,CCC,2013J,102,6
140,158,CCC,2013J,72,13
133,158,CCC,2013J,72,1
150,158,CCC,2013J,214,22
140,158,CCC,2013J,214,23
127,158,CCC,2013J,214,8
122,158,CCC,2013J,126,10
126,158,CCC,2013J,126,3
141,158,CCC,2013J,126,1
141,158,CCC,2013J,21,38
124,158,CCC,2013J,21,9
123,158,CCC,2013J,21,64
138,158,CCC,2013J,46,16
143,158,CCC,2013J,169,8
132,158,CCC,2013J,169,25
129,158,CCC,2013J,9,9
143,158,CCC,2013J,9,5
139,158,CCC,2013J,5,2
134,158,CCC,2013J,5,33
138,158,CCC,2013J,5,20
128,158,CCC,2013J,5,5
142,158,CCC,2013J,5,1
135,158,CCC,2013J,40,6
127,158,CCC,2013J,40,37
122,158,CCC,2013J,237,18
133,158,CCC,2013J,137,10
135,158,CCC,2013J,137,27
147,158,CCC,2013J,137,15
127,158,CCC,2013J,137,89
122,158,CCC,2013J,137,4
145,158,CCC,2013J,43,32
140,158,CCC,2013J,209,17
134,158,CCC,2013J,209,31
137,158,CCC,2013J,209,10
143,158,CCC,2013J,209,35
142,159,CCC,2013J,24,3
136,159,CCC,2013J,24,7
134,159,CCC,2013J,24,1
149,159,CCC,2013J,15,3
134,159,CCC,2013J,15,1
133,159,CCC,2013J,13,1
130,159,CCC,2013J,21,1
136,159,CCC,2013J,21,6
137,159,CCC,2013J,21,1
150,159,CCC,2013J,21,6
143,159,CCC,2013J,21,2
122,159,CCC,2013J,12,2
144,159,CCC,2013J,12,1
131,159,CCC,2013J,12,1
133,159,CCC,2013J,25,6
145,159,CCC,2013J,25,5
130,159,CCC,2013J,11,2
124,159,CCC,2013J,11,5
126,159,CCC,2013J,11,8
150,159,CCC,2013J,11,8
126,159,CCC,2013J,18,17
147,159,CCC,2013J,18,4
137,159,CCC,2013J,18,9
127,159,CCC,2013J,18,5
125,159,CCC,2013J,18,1
121,160,CCC,2013J,153,27
143,160,CCC,2013J,68,20
149,160,CCC,2013J,68,1
122,160,CCC,2013J,68,17
123,160,CCC,2013J,165,10
127,160,CCC,2013J,165,5
137,160,CCC,2013J,165,9
149,160,CCC,2013J,165,4
125,160,CCC,2013J,187,15
132,160,CCC,2013J,187,1
134,160,CCC,2013J,148,27
149,160,CCC,2013J,148,12
